,date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel
11311,10/1/21,US,GA,13,iso1:us#iso2:us-ga,1547658,25371,1212981,10143624,1570,22950,18499,3575,2742,2466,1042,3277,14547765,5829363,4824114,0.09,32.2,0.09,0.81,0.1,0.9,3,0.549,0.454,147,10674387,3,3,0,0,225.1,0.156,2756,26,2
11312,10/2/21,US,GA,13,iso1:us#iso2:us-ga,1547658,25371,1214370,10155922,1570,23109,17991,3398,2746,2448,1014,0,14604205,5848234,4853758,0.089,31.7,0.09,0.81,0.1,0.89,3,0.551,0.457,0,10744206,3,3,0,0,221.7,0.147,2718,25.6,2
11313,10/3/21,US,GA,13,iso1:us#iso2:us-ga,1547658,25371,1215563,10166416,1570,22940,17637,3304,2730,2405,984,0,14600525,5848983,4854200,0.087,31.2,0.09,0.8,0.1,0.88,3,0.551,0.457,0,10744495,3,3,0,0,218.4,0.144,2647,24.9,2
11314,10/4/21,US,GA,13,iso1:us#iso2:us-ga,1554844,25559,1217385,10186585,1570,20955,16506,3265,2725,2341,979,7186,14600245,5849867,4854729,0.085,30.7,0.1,0.8,0.1,0.86,3,0.551,0.457,188,10744510,3,3,0,0,215.1,0.156,2601,24.5,2
11315,10/5/21,US,GA,13,iso1:us#iso2:us-ga,1557675,25732,1218772,10206131,1570,21103,16946,3138,2734,2350,925,2831,14605945,5850414,4855141,0.082,29.5,0.1,0.8,0.1,0.86,3,0.551,0.457,173,10744528,3,3,0,0,206.5,0.149,2527,23.8,2
11316,10/6/21,US,GA,13,iso1:us#iso2:us-ga,1558745,25918,1220960,10237834,1570,23083,18448,3105,2719,2312,881,1070,14672245,5877848,4901224,0.078,25.4,0.12,0.8,0.1,0.85,3,0.554,0.462,186,10855401,3,3,0,0,177.6,0.135,2518,23.7,2
11317,10/7/21,US,GA,13,iso1:us#iso2:us-ga,1564398,26096,1222875,10266068,1570,23132,18700,3006,2681,2309,843,5653,14777775,5878334,4901526,0.076,26.9,0.11,0.8,0.1,0.86,3,0.554,0.462,178,10855634,3,3,0,0,188.5,0.13,2449,23.1,2
11318,10/8/21,US,GA,13,iso1:us#iso2:us-ga,1567598,26215,1224780,10292731,1570,23126,18655,2945,2691,2305,821,3200,14852355,5880188,4902669,0.073,26.8,0.11,0.79,0.1,0.86,3,0.554,0.462,119,10855933,3,3,0,0,187.8,0.127,2419,22.8,2
11319,10/9/21,US,GA,13,iso1:us#iso2:us-ga,1567598,26215,1226016,10305890,1570,23049,18258,2845,2725,2313,794,0,14885345,5900661,4932664,0.072,25.7,0.11,0.79,0.1,0.85,3,0.556,0.465,0,10937587,3,3,0,0,179.8,0.123,2374,22.4,2
11320,10/10/21,US,GA,13,iso1:us#iso2:us-ga,1567598,26215,1227013,10316043,1570,22987,18136,2817,2722,2323,792,0,14885345,5901135,4932942,0.071,24.5,0.11,0.79,0.1,0.85,2,0.556,0.465,0,10937841,2,3,0,0,171.8,0.123,2369,22.3,2
11321,10/11/21,US,GA,13,iso1:us#iso2:us-ga,1567598,26215,1228925,10341581,1570,21250,16902,2740,2727,2318,787,0,14885345,5901452,4933080,0.069,23.4,0.17,0.79,0.1,0.85,2,0.556,0.465,0,10937849,2,3,0,0,163.8,0.129,2349,22.1,2
11322,10/12/21,US,GA,13,iso1:us#iso2:us-ga,1573782,26398,1230540,10369960,1570,21034,16670,2575,2679,2260,724,6184,14913365,5901817,4933324,0.067,21.7,0.14,0.79,0.1,0.84,2,0.556,0.465,183,10937849,2,3,0,0,151.7,0.122,2287,21.5,2
11323,10/13/21,US,GA,13,iso1:us#iso2:us-ga,1575770,26483,1232068,10400372,1570,22984,18320,2506,2657,2312,685,1988,14959225,5920236,4958654,0.064,22.9,0.13,0.79,0.1,0.87,2,0.558,0.467,85,11001935,2,3,0,0,160.3,0.109,2179,20.5,2
11324,10/14/21,US,GA,13,iso1:us#iso2:us-ga,1577816,26614,1233514,10428365,1570,23137,18575,2411,2693,2335,666,2046,15045665,5928121,4973251,0.062,18.1,0.16,0.79,0.1,0.87,2,0.558,0.468,131,11032372,2,3,0,0,126.4,0.104,2106,19.8,1
11325,10/15/21,US,GA,13,iso1:us#iso2:us-ga,1579662,26811,1234885,10453018,1570,23052,18372,2306,2689,2336,650,1846,15120615,5939989,4990632,0.059,16.2,0.18,0.8,0.1,0.87,2,0.559,0.47,197,11076028,2,3,0,0,113.6,0.1,2003,18.9,1
11326,10/16/21,US,GA,13,iso1:us#iso2:us-ga,1579662,26811,1235732,10464840,1570,22438,17054,2197,2594,2196,615,0,15138595,5948357,5002976,0.058,15.6,0.18,0.8,0.1,0.85,2,0.56,0.471,0,11107783,2,3,0,0,109.5,0.098,1947,18.3,1
11327,10/17/21,US,GA,13,iso1:us#iso2:us-ga,1579662,26811,1236323,10474064,1570,23057,17512,2157,2673,2250,610,0,15126975,5949257,5003830,0.056,15.1,0.18,0.8,0.1,0.84,2,0.56,0.471,0,11108981,2,3,0,0,105.4,0.094,1860,17.5,1
11328,10/18/21,US,GA,13,iso1:us#iso2:us-ga,1582983,26972,1237581,10498269,1570,21123,16194,2097,2695,2184,594,3321,15126695,5949745,5004179,0.052,14.5,0.14,0.81,0.1,0.81,2,0.56,0.471,161,11109273,2,3,0,0,101.2,0.099,1762,16.6,1
11329,10/19/21,US,GA,13,iso1:us#iso2:us-ga,1584613,27104,1238797,10523275,1570,21067,16635,2039,2665,2238,585,1630,15170585,5951111,5005519,0.051,14.6,0.2,0.81,0.1,0.84,2,0.561,0.471,132,11111386,2,3,0,0,102,0.097,1696,16,1
11330,10/20/21,US,GA,13,iso1:us#iso2:us-ga,1586384,27255,1239942,10553692,1570,23187,18303,1980,2666,2229,547,1771,15191605,5952004,5006139,0.049,14.3,0.21,0.82,0.1,0.84,2,0.561,0.472,151,11112199,2,3,244729,0.023,100,0.085,1608,15.1,1
11331,10/21/21,US,GA,13,iso1:us#iso2:us-ga,1587865,27356,1241068,10582132,1570,23186,18248,1894,2679,2233,527,1481,15252615,5952604,5006654,0.047,13.5,0.22,0.83,0.1,0.83,2,0.561,0.472,101,11112900,2,2,244965,0.023,94.6,0.082,1530,14.4,1
11332,10/22/21,US,GA,13,iso1:us#iso2:us-ga,1589477,27513,1241984,10605033,1570,23213,18167,1855,2680,2236,499,1612,15339265,5987762,5050565,0.045,13.2,0.22,0.83,0.1,0.83,2,0.564,0.476,157,11222100,2,2,285107,0.027,92.4,0.08,1442,13.6,1
11333,10/23/21,US,GA,13,iso1:us#iso2:us-ga,1589477,27513,1242506,10615130,1570,23181,17656,1764,2666,2183,471,0,15359675,5988571,5051114,0.043,12.9,0.22,0.84,0.1,0.82,2,0.564,0.476,0,11222786,2,2,285431,0.027,90.5,0.076,1358,12.8,1
11334,10/24/21,US,GA,13,iso1:us#iso2:us-ga,1589477,27513,1242763,10619996,1570,23072,17259,1796,2677,2169,476,0,15356735,5989233,5051673,0.042,12.6,0.22,0.85,0.1,0.81,2,0.564,0.476,0,11223611,2,2,285654,0.027,88.5,0.078,1303,12.3,1
11335,10/25/21,US,GA,13,iso1:us#iso2:us-ga,1592167,27631,1243945,10644148,1570,21004,16206,1792,2678,2120,468,2690,15353515,5989569,5051789,0.042,12.4,0.24,0.86,0.1,0.79,2,0.564,0.476,118,11223622,2,2,285731,0.027,86.5,0.085,1295,12.2,1
11336,10/26/21,US,GA,13,iso1:us#iso2:us-ga,1593323,27725,1245127,10673359,1570,21101,16857,1762,2692,2193,464,1156,15381505,6011648,5082925,0.04,11.7,0.25,0.86,0.1,0.81,2,0.566,0.479,94,11322900,2,2,329737,0.031,82,0.084,1284,12.1,1
11337,10/27/21,US,GA,13,iso1:us#iso2:us-ga,1595294,27830,1246092,10702527,1570,23194,18242,1724,2663,2182,423,1971,15472285,6018838,5091396,0.04,12,0.25,0.87,0.1,0.82,2,0.567,0.48,105,11359371,2,2,351041,0.033,83.9,0.074,1278,12,1
11338,10/28/21,US,GA,13,iso1:us#iso2:us-ga,1596819,27916,1247042,10731157,1570,23207,18336,1640,2668,2220,402,1525,15557365,6020210,5091916,0.039,12,0.25,0.88,0.1,0.83,2,0.567,0.48,86,11360060,2,2,351668,0.033,84.3,0.071,1240,11.7,1
11339,10/29/21,US,GA,13,iso1:us#iso2:us-ga,1598021,28038,1247986,10757722,1570,23292,18272,1591,2673,2215,383,1202,15638285,6020924,5092396,0.038,11.5,0.26,0.88,0.1,0.83,2,0.567,0.48,122,11360728,2,2,352331,0.033,80.5,0.068,1227,11.6,1
11340,10/30/21,US,GA,13,iso1:us#iso2:us-ga,1598021,28038,1248545,10769813,1570,23204,17702,1556,2673,2198,377,0,15816775,6040512,5115884,0.038,11.4,0.26,0.89,0.1,0.82,2,0.569,0.482,0,11480849,2,2,427115,0.04,80.1,0.067,1194,11.2,1
11341,10/31/21,US,GA,13,iso1:us#iso2:us-ga,1598021,28038,1249050,10778647,1570,23078,17261,1535,2644,2132,371,0,15815485,6041368,5116398,0.038,11.4,0.26,0.9,0.1,0.81,2,0.569,0.482,0,11481688,2,2,427719,0.04,79.7,0.067,1138,10.7,1
11342,11/1/21,US,GA,13,iso1:us#iso2:us-ga,1600593,28142,1249918,10804358,1570,21078,16042,1506,2664,2131,373,2572,15807245,6042135,5116762,0.036,11.3,0.26,0.9,0.1,0.8,2,0.569,0.482,104,11482155,2,2,427946,0.04,79.4,0.071,1101,10.4,1
11343,11/2/21,US,GA,13,iso1:us#iso2:us-ga,1601839,28205,1250833,10833768,1570,21126,16664,1471,2651,2179,351,1246,15952315,6042774,5117009,0.034,11.5,0.26,0.91,0.1,0.82,2,0.569,0.482,63,11482176,2,2,428200,0.04,80.2,0.07,1114,10.5,1
11344,11/3/21,US,GA,13,iso1:us#iso2:us-ga,1603149,28267,1251694,10862438,1570,23203,18250,1454,2645,2173,338,1310,16090095,6062599,5141539,0.034,10.6,0.28,0.92,0.1,0.82,2,0.571,0.484,62,11600939,2,2,500635,0.047,74,0.063,1070,10.1,1
11345,11/4/21,US,GA,13,iso1:us#iso2:us-ga,1604539,28345,1252493,10889427,1570,23291,18274,1376,2672,2162,328,1390,16140575,6069316,5148931,0.033,10.4,0.28,0.93,0.1,0.81,2,0.572,0.485,78,11638712,2,2,524044,0.049,72.7,0.059,1028,9.7,0
11346,11/5/21,US,GA,13,iso1:us#iso2:us-ga,1605752,28430,1253258,10914938,1570,23329,18209,1314,2642,2145,314,1213,16170085,6070072,5149397,0.032,10.4,0.28,0.94,0.1,0.81,2,0.572,0.485,85,11639557,2,2,524714,0.049,72.8,0.056,997,9.4,0
11347,11/6/21,US,GA,13,iso1:us#iso2:us-ga,1605752,28430,1253798,10927985,1570,22593,16880,1212,2547,2058,294,0,16178355,6082355,5160906,0.032,9.3,0.28,0.94,0.1,0.81,1,0.573,0.486,0,11707272,1,2,567376,0.053,65.1,0.054,970,9.1,0
11348,11/7/21,US,GA,13,iso1:us#iso2:us-ga,1605752,28430,1254282,10937852,1570,23184,17240,1222,2644,2094,294,0,16334095,6083219,5161287,0.032,8.2,0.28,0.95,0.1,0.79,1,0.573,0.486,0,11707936,1,2,567996,0.053,57.3,0.053,963,9.1,0
11349,11/8/21,US,GA,13,iso1:us#iso2:us-ga,1605859,28430,1255211,10964856,1570,21135,16251,1214,2659,2080,293,107,16333295,6085263,5162771,0.032,7.1,0.42,0.96,0.1,0.78,1,0.573,0.486,0,11708160,1,1,568267,0.054,49.6,0.057,959,9,0
11350,11/9/21,US,GA,13,iso1:us#iso2:us-ga,1608989,28580,1256140,10992687,1570,21356,17036,1237,2669,2140,287,3130,16396995,6107299,5178787,0.032,9.6,0.31,0.96,0.1,0.8,1,0.575,0.488,150,11794648,1,2,615130,0.058,67.3,0.058,922,8.7,0
11351,11/10/21,US,GA,13,iso1:us#iso2:us-ga,1610182,28678,1257184,11022699,1570,23314,18563,1236,2645,2168,276,1193,16464675,6108153,5179488,0.033,9.5,0.31,0.97,0.1,0.82,1,0.575,0.488,98,11795246,1,2,615616,0.058,66.2,0.053,907,8.5,0
11352,11/11/21,US,GA,13,iso1:us#iso2:us-ga,1610182,28678,1258141,11048597,1570,23297,18596,1165,2673,2206,269,0,16595545,6109773,5180014,0.034,9.3,0.39,0.97,0.1,0.83,1,0.575,0.488,0,11796384,1,2,616219,0.058,64.9,0.05,924,8.7,0
11353,11/12/21,US,GA,13,iso1:us#iso2:us-ga,1612676,28782,1258965,11073298,1570,23250,18503,1185,2622,2176,270,2494,16735735,6110736,5180629,0.035,9.3,0.32,0.98,0.1,0.83,1,0.576,0.488,104,11797598,1,2,616971,0.058,65.2,0.051,927,8.7,0
11354,11/13/21,US,GA,13,iso1:us#iso2:us-ga,1612676,28782,1259700,11088152,1570,23228,17817,1176,2612,2109,256,0,16779615,6111767,5180917,0.036,10.3,0.32,0.98,0.1,0.81,2,0.576,0.488,0,11797615,2,2,617289,0.058,72.2,0.051,947,8.9,0
11355,11/14/21,US,GA,13,iso1:us#iso2:us-ga,1612676,28782,1260238,11097742,1570,22507,16736,1155,2541,1970,254,0,16775595,6112639,5181233,0.036,11.3,0.32,0.98,0.1,0.78,2,0.576,0.488,0,11798331,2,2,617970,0.058,79.2,0.051,943,8.9,0
11356,11/15/21,US,GA,13,iso1:us#iso2:us-ga,1615017,28791,1261266,11126291,1570,20910,16119,1208,2627,2036,255,2341,16772735,6113305,5181380,0.036,12.3,0.24,0.98,0.1,0.78,2,0.576,0.488,9,11798447,2,2,618275,0.058,86.3,0.058,952,9,0
11357,11/16/21,US,GA,13,iso1:us#iso2:us-ga,1616296,28818,1262186,11159731,1570,21238,16861,1196,2646,2089,245,1279,16798805,6156090,5202626,0.035,9.8,0.3,0.98,0.1,0.79,1,0.58,0.49,27,11937968,1,2,689615,0.065,68.8,0.056,949,8.9,0
11358,11/17/21,US,GA,13,iso1:us#iso2:us-ga,1617515,28935,1263184,11186700,1570,23240,18510,1159,2635,2097,240,1219,16894865,6157023,5202989,0.035,9.9,0.3,0.98,0.1,0.8,1,0.58,0.49,117,11938522,1,2,690227,0.065,69.1,0.05,940,8.9,0
11359,11/18/21,US,GA,13,iso1:us#iso2:us-ga,1618809,28998,1264154,11214566,1570,23271,18527,1149,2634,2130,243,1294,17036635,6178851,5216907,0.035,9.9,0.25,0.99,0.1,0.81,1,0.582,0.491,63,12027136,1,2,742534,0.07,69.5,0.049,928,8.7,0
11360,11/19/21,US,GA,13,iso1:us#iso2:us-ga,1620185,29057,1264807,11233420,1570,23224,18319,1143,2631,2146,224,1376,17086115,6179977,5217528,0.035,10.1,0.29,0.99,0.1,0.82,2,0.582,0.491,59,12028251,2,2,743286,0.07,70.7,0.049,923,8.7,0
11361,11/20/21,US,GA,13,iso1:us#iso2:us-ga,1620185,29057,1265124,11242261,1570,22538,16897,1058,2539,1989,211,0,17221615,6198531,5229206,0.034,10.1,0.29,0.99,0.1,0.78,2,0.584,0.493,0,12104511,2,2,788354,0.074,70.7,0.047,920,8.7,0
11362,11/21/21,US,GA,13,iso1:us#iso2:us-ga,1620185,29057,1265567,11251047,1570,23090,17051,1051,2605,1953,213,0,17219015,6199625,5229632,0.034,10.1,0.29,1,0.1,0.75,2,0.584,0.493,0,12105455,2,2,788947,0.074,70.7,0.046,900,8.5,0
11363,11/22/21,US,GA,13,iso1:us#iso2:us-ga,1622526,29123,1266314,11269707,1570,20634,15606,1084,2641,2028,215,2341,17213975,6200277,5229759,0.034,10.1,0.29,1.01,0.1,0.77,2,0.584,0.493,66,12105567,2,2,789242,0.074,70.7,0.053,888,8.4,0
11364,11/23/21,US,GA,13,iso1:us#iso2:us-ga,1623871,29181,1266839,11280413,1570,20684,15869,1092,2645,2034,219,1345,17238705,6217581,5238889,0.037,10.2,0.29,1.02,0.1,0.77,2,0.586,0.493,58,12168457,2,2,825160,0.078,71.3,0.053,891,8.4,0
11365,11/24/21,US,GA,13,iso1:us#iso2:us-ga,1624964,29238,1267629,11298905,1570,22645,17240,1087,2616,2002,221,1093,17343825,6223181,5241785,0.038,10,0.3,1.03,0.1,0.77,1,0.586,0.494,57,12185763,1,2,834898,0.079,70.2,0.048,868,8.2,0
11366,11/25/21,US,GA,13,iso1:us#iso2:us-ga,1624964,29238,1267866,11302970,1570,22641,16066,1032,2608,1934,227,0,17343825,6223181,5241785,0.04,9.3,0.36,1.04,0.1,0.74,1,0.586,0.494,0,12185763,1,2,834898,0.079,64.8,0.046,829,7.8,0
11367,11/26/21,US,GA,13,iso1:us#iso2:us-ga,1624964,29238,1268471,11313134,1570,22567,15718,1061,2650,1962,231,0,17343825,6223181,5241785,0.044,8.4,0.46,1.05,0.1,0.74,1,0.586,0.494,0,12185763,1,2,834898,0.079,58.7,0.047,806,7.6,0
11368,11/27/21,US,GA,13,iso1:us#iso2:us-ga,1624964,29238,1269114,11322407,1570,22642,15946,1112,2642,2011,234,0,17343825,6223181,5241785,0.047,8.3,0.46,1.07,0.1,0.76,1,0.586,0.494,0,12185763,1,2,834898,0.079,58.2,0.049,771,7.3,0
11369,11/28/21,US,GA,13,iso1:us#iso2:us-ga,1624964,29238,1269609,11331687,1570,22538,16028,1132,2619,1988,245,0,17343825,6223181,5241785,0.048,8.2,0.46,1.08,0.1,0.76,1,0.586,0.494,0,12185763,1,2,834898,0.079,57.7,0.05,769,7.2,0
11370,11/29/21,US,GA,13,iso1:us#iso2:us-ga,1628600,29350,1270871,11356861,1570,20875,15512,1168,2630,2024,240,3636,17296905,6237536,5248351,0.05,8.2,0.36,1.09,0.1,0.77,1,0.587,0.494,112,12229399,1,2,861898,0.081,57.2,0.056,768,7.2,0
11371,11/30/21,US,GA,13,iso1:us#iso2:us-ga,1629989,29387,1271948,11383177,1570,20896,16212,1215,2613,2104,242,1389,17344405,6270058,5269572,0.047,8.2,0.36,1.11,0.1,0.81,1,0.591,0.496,37,12365170,1,2,939937,0.089,57.6,0.058,751,7.1,0
11372,12/1/21,US,GA,13,iso1:us#iso2:us-ga,1631742,29446,1272826,11402454,1570,23198,18236,1202,2639,2126,237,1753,17452925,6276959,5275057,0.048,9.1,0.32,1.12,0.1,0.81,1,0.591,0.497,59,12389349,1,2,951565,0.09,63.8,0.052,765,7.2,0
11373,12/2/21,US,GA,13,iso1:us#iso2:us-ga,1633336,29494,1273387,11415689,1570,23270,18419,1223,2642,2127,236,1594,17530925,6288746,5281455,0.047,10.3,0.26,1.14,0.1,0.81,2,0.592,0.497,48,12428816,2,2,973242,0.092,72,0.053,806,7.6,0
11374,12/3/21,US,GA,13,iso1:us#iso2:us-ga,1634659,29537,1274402,11434137,1570,23264,18506,1233,2636,2101,222,1323,17619375,6298447,5289598,0.047,11.1,0.23,1.15,0.1,0.8,2,0.593,0.498,43,12472947,2,2,999582,0.094,77.6,0.053,837,7.9,0
11375,12/4/21,US,GA,13,iso1:us#iso2:us-ga,1634659,29537,1274791,11439615,1570,22646,17090,1135,2540,2010,207,0,17594455,6304653,5241103,0.046,11.5,0.23,1.16,0.1,0.79,2,0.594,0.494,0,12391699,2,2,976552,0.092,80.4,0.05,877,8.3,0
11376,12/5/21,US,GA,13,iso1:us#iso2:us-ga,1634659,29537,1274981,11443523,1570,23157,17612,1196,2618,2040,228,0,17559415,6305789,5241622,0.046,11.9,0.23,1.18,0.1,0.78,2,0.594,0.494,0,12392685,2,2,977343,0.092,83.3,0.052,895,8.4,0
11377,12/6/21,US,GA,13,iso1:us#iso2:us-ga,1637739,29571,1275907,11461578,1570,20541,16072,1235,2616,2052,239,3080,17556895,6306488,5241795,0.046,12.3,0.24,1.2,0.1,0.78,2,0.594,0.494,34,12392835,2,2,977691,0.092,86.1,0.06,905,8.5,0
11378,12/7/21,US,GA,13,iso1:us#iso2:us-ga,1639068,29604,1277341,11490181,1570,20879,16902,1334,2623,2115,248,1329,17610935,6326495,5266415,0.048,12.2,0.24,1.22,0.1,0.81,2,0.596,0.496,33,12504049,2,2,1038700,0.098,85.5,0.064,947,8.9,0
11379,12/8/21,US,GA,13,iso1:us#iso2:us-ga,1641485,29634,1278852,11521870,1570,23091,18742,1327,2620,2143,256,2417,17676805,6336308,5275127,0.048,13.1,0.23,1.24,0.1,0.82,2,0.597,0.497,30,12551710,2,2,1067151,0.101,91.8,0.057,978,9.2,0
11380,12/9/21,US,GA,13,iso1:us#iso2:us-ga,1642875,29675,1280281,11551724,1570,23267,18799,1332,2620,2182,265,1390,17728505,6345700,5284283,0.048,12.8,0.23,1.26,0.1,0.83,2,0.598,0.498,41,12598737,2,2,1093630,0.103,89.8,0.057,974,9.2,0
11381,12/10/21,US,GA,13,iso1:us#iso2:us-ga,1644864,29700,1281738,11579328,1570,23225,18434,1319,2622,2162,275,1989,17805395,6354746,5293008,0.048,13.7,0.22,1.29,0.1,0.82,2,0.599,0.499,25,12642820,2,2,1118497,0.105,96.1,0.057,998,9.4,0
11382,12/11/21,US,GA,13,iso1:us#iso2:us-ga,1644864,29700,1282998,11595465,1570,23226,17887,1305,2622,2162,283,0,17870675,6364869,5302666,0.05,13.7,0.22,1.32,0.1,0.82,2,0.599,0.499,0,12693162,2,2,1148303,0.108,96.2,0.056,1010,9.5,0
11383,12/12/21,US,GA,13,iso1:us#iso2:us-ga,1644864,29700,1284066,11607556,1570,23210,17563,1324,2612,2107,282,0,17872705,6365632,5302875,0.052,13.7,0.22,1.35,0.1,0.81,2,0.6,0.499,0,12693727,2,2,1148980,0.108,96.2,0.057,1023,9.6,0
11384,12/13/21,US,GA,13,iso1:us#iso2:us-ga,1647959,29735,1286201,11638778,1570,21164,16565,1390,2617,2085,281,3095,17872565,6366162,5303027,0.055,13.8,0.22,1.39,0.1,0.8,2,0.6,0.499,35,12693779,2,2,1149284,0.108,96.3,0.066,1032,9.7,0
11385,12/14/21,US,GA,13,iso1:us#iso2:us-ga,1649689,29755,1289039,11669266,1570,20707,16627,1396,2614,2131,277,1730,17969095,6379923,5319077,0.061,14.3,0.21,1.42,0.1,0.82,2,0.601,0.501,20,12769141,2,3,1191487,0.112,100,0.067,1042,9.8,0
11386,12/15/21,US,GA,13,iso1:us#iso2:us-ga,1652242,29773,1292379,11698895,1570,23206,18583,1431,2616,2138,280,2553,18007865,6389285,5329048,0.071,14.5,0.2,1.45,0.1,0.82,2,0.602,0.502,18,12816855,2,3,1219008,0.115,101.3,0.062,1086,10.2,1
11387,12/16/21,US,GA,13,iso1:us#iso2:us-ga,1654618,29783,1296599,11731033,1570,23024,18701,1440,2587,2144,307,2376,18102695,6396985,5337707,0.083,15.8,0.19,1.48,0.1,0.83,2,0.602,0.503,10,12856591,2,3,1241560,0.117,110.6,0.063,1114,10.5,1
11388,12/17/21,US,GA,13,iso1:us#iso2:us-ga,1657350,29862,1301306,11762898,1570,23186,18613,1506,2628,2197,308,2732,18182895,6404497,5346143,0.096,16.8,0.18,1.51,0.1,0.84,2,0.603,0.504,79,12896743,2,3,1264753,0.119,117.6,0.065,1176,11.1,1
11389,12/18/21,US,GA,13,iso1:us#iso2:us-ga,1657350,29862,1305847,11786323,1570,22535,17234,1464,2539,2038,306,0,18170575,6411938,5353525,0.107,19.3,0.18,1.53,0.1,0.8,2,0.604,0.504,0,12938865,2,3,1290192,0.122,135.3,0.065,1250,11.8,1
11390,12/19/21,US,GA,13,iso1:us#iso2:us-ga,1657350,29862,1310628,11804976,1570,23096,17703,1501,2623,2125,308,0,18154835,6412743,5353688,0.119,21.9,0.18,1.55,0.1,0.81,2,0.604,0.504,0,12939355,2,3,1290863,0.122,153.1,0.065,1315,12.4,1
11391,12/20/21,US,GA,13,iso1:us#iso2:us-ga,1666098,29905,1320320,11840990,1570,20649,16229,1515,2604,2092,316,8748,18128095,6413390,5353843,0.144,24.4,0.12,1.56,0.1,0.8,2,0.604,0.504,43,12939513,2,3,1291132,0.122,170.8,0.073,1385,13,1
11392,12/21/21,US,GA,13,iso1:us#iso2:us-ga,1671406,29943,1332447,11880794,1570,20656,16645,1621,2593,2095,334,5308,18177665,6427992,5367638,0.17,29.2,0.1,1.56,0.1,0.81,3,0.605,0.506,38,13020837,3,3,1339236,0.126,204.5,0.078,1417,13.3,2
11393,12/22/21,US,GA,13,iso1:us#iso2:us-ga,1678916,29985,1347004,11920538,1570,22934,18011,1784,2567,2088,328,7510,18246575,6438467,5376936,0.198,35.9,0.08,1.56,0.1,0.81,3,0.606,0.506,42,13074414,3,3,1368552,0.129,251.2,0.078,1504,14.2,2
11394,12/23/21,US,GA,13,iso1:us#iso2:us-ga,1688793,30024,1363685,11964806,1570,23025,17634,1808,2560,2055,327,9877,18269605,6439993,5377295,0.223,46,0.06,1.55,0.1,0.8,3,0.607,0.506,39,13075011,3,3,1369374,0.129,321.9,0.079,1615,15.2,2
11395,12/24/21,US,GA,13,iso1:us#iso2:us-ga,1698099,30061,1375151,11992059,1570,22907,16676,1842,2563,1996,324,9306,18291595,6441553,5377640,0.244,54.8,0.05,1.54,0.1,0.78,3,0.607,0.506,37,13075794,3,3,1370285,0.129,383.8,0.08,1701,16,2
11396,12/25/21,US,GA,13,iso1:us#iso2:us-ga,1698099,30061,1379192,11999659,1570,22845,15699,1934,2579,1951,351,0,18290335,6442228,5377751,0.256,62.1,0.05,1.52,0.1,0.76,3,0.607,0.507,0,13076217,3,3,1370743,0.129,434.5,0.085,1815,17.1,2
11397,12/26/21,US,GA,13,iso1:us#iso2:us-ga,1698099,30061,1388799,12016051,1570,22866,15940,2142,2563,1941,363,0,18212355,6442477,5377799,0.27,69.3,0.05,1.5,0.1,0.76,3,0.607,0.507,0,13076219,3,3,1370818,0.129,485.3,0.094,1986,18.7,2
11398,12/27/21,US,GA,13,iso1:us#iso2:us-ga,1723010,30097,1411424,12056448,1570,20311,15314,2435,2588,2040,391,24911,18191775,6442925,5377928,0.297,76.6,0.04,1.47,0.1,0.79,5,0.607,0.507,36,13076296,5,3,1370926,0.129,536,0.12,2197,20.7,2
11399,12/28/21,US,GA,13,iso1:us#iso2:us-ga,1735235,30144,1438779,12097965,1570,20484,16464,2698,2592,2080,378,12225,18191635,6474122,5402633,0.329,85.9,0.03,1.44,0.1,0.8,5,0.61,0.509,47,13232429,5,3,1461581,0.138,601.2,0.132,2482,23.4,2
11400,12/29/21,US,GA,13,iso1:us#iso2:us-ga,1753110,30199,1465090,12138236,1570,22750,18113,3057,2599,2074,431,17875,18302055,6495858,5416054,0.352,99.8,0.03,1.41,0.1,0.8,5,0.612,0.51,55,13292446,5,3,1485824,0.14,698.8,0.134,2851,26.9,2
11401,12/30/21,US,GA,13,iso1:us#iso2:us-ga,1776361,30260,1489987,12175622,1570,22755,18367,3378,2606,2114,463,23251,18331285,6505193,5423280,0.375,117.8,0.03,1.38,0.1,0.81,5,0.613,0.511,61,13331712,5,3,1507455,0.142,824.8,0.148,3262,30.7,2
